,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
3066,2880.348532,190.642833,81565,71,19,54,0,1
3067,19185.0725,76.826503,35322,244,4,33,0,5
3068,5329.075482,190.649902,43671,67,6,67,0,3
3069,4883.805481,206.810286,58682,61,24,34,0,4
3070,4510.194071,738.222494,44230,114,2,45,0,1
3071,15304.51777,926.4,40269,193,32,27,0,3
3072,5237.935672,160.855921,31756,66,34,44,0,8
3073,15119.55539,142.205246,47725,63,10,66,0,2
3074,5860.01804,376.760016,38684,74,1,22,0,6
3075,32306.28587,647.954067,36301,118,11,85,0,2
3076,4655.392106,482.4,0,67,18,44,0,3
3077,5326.501981,294.803913,22268,67,12,70,0,8
3078,6513.612638,303.384527,50037,81,24,91,0,6
3079,3491.741616,748.8,0,104,30,88,0,1
3080,7870.360084,46.702524,75740,98,8,42,0,3
3081,4274.618943,25.292113,39621,109,4,23,1,1
3082,7189.106255,428.907968,75838,90,6,64,0,6
3083,11315.20373,484.8,11885,101,18,39,0,2
3084,2480.529264,302.4,29444,63,5,84,0,1
3085,7344.836277,868.8,64371,181,4,50,0,1
3086,6974.922464,655.2,26514,91,16,58,0,3
3087,20096.89337,379.029102,92766,71,17,15,0,2
3088,5623.611187,340.8,31504,71,8,27,0,3
3089,2828.095211,345.6,98680,72,27,38,2,1
3090,7294.492993,733.737214,0,113,12,66,2,7
3091,5583.575264,114.743547,76927,138,2,46,0,1
3092,25763.41423,389.636991,78804,71,35,93,0,2
3093,5639.941974,425.800112,73168,70,21,50,0,3
3094,4576.759564,434.7579,48569,114,0,14,0,1
3095,2875.43239,110.484661,84768,72,6,31,0,1
3096,3031.399321,619.2,0,86,7,31,0,1
3097,5979.724161,547.2,57693,76,16,56,0,3
3098,2242.244448,85.612463,0,65,18,48,0,1
3099,16547.63728,129.151543,46593,70,3,81,0,2
3100,15814.74557,1055.43784,0,146,7,50,0,2
3101,4879.384813,33.192803,67163,61,17,41,2,5
3102,5494.87251,165.523154,89205,68,28,86,0,6
3103,5060.303189,570.777441,0,138,23,76,0,1
3104,11269.23099,451.2,65448,94,28,66,0,2
3105,10552.87837,205.169178,77627,88,14,38,0,2
3106,7517.378484,460.8,37695,96,17,3,0,3
3107,6298.177143,116.237322,89411,78,14,99,0,4
3108,7821.945982,914.31553,0,114,27,39,0,4
3109,22806.46912,321.6,10337,67,16,56,0,2
3110,4386.277558,321.6,10621,67,28,22,0,5
3111,3499.988408,580.622219,16711,91,29,50,1,1
3112,7528.092744,508.8,0,106,0,44,0,7
3113,2732.613084,331.2,42968,69,15,85,0,1
3114,13736.1325,1261.319869,16181,181,22,79,0,8
3115,7060.212867,134.684555,85412,88,33,92,0,3
3116,3732.305945,441.6,75774,92,30,55,1,1
3117,4064.182317,254.380731,26599,101,24,83,0,1
3118,5754.746414,525.6,34847,73,26,24,0,7
3119,8460.80939,552.0,0,115,13,43,0,4
3120,5638.150224,48.629646,85896,70,28,27,0,3
3121,7163.540342,316.8,0,66,8,11,0,2
3122,2803.796963,310.744656,43775,70,3,42,0,1
3123,20940.30306,482.4,0,67,11,6,0,2
3124,3130.67843,221.951098,42056,78,21,2,0,1
3125,3741.570763,514.507039,13093,100,30,73,0,1
3126,3439.089657,367.577872,98278,85,26,60,0,1
3127,7284.445594,436.8,44605,91,3,45,0,7
3128,5278.528037,193.147858,32365,67,28,78,0,3
3129,5680.276365,145.004323,82255,71,29,59,0,5
3130,2194.668123,623.525433,0,62,11,48,0,1
3131,6473.32562,468.492761,0,88,3,99,0,6
3132,18522.29433,316.8,65903,66,4,98,0,2
3133,4700.007467,302.4,11417,63,25,57,0,6
3134,21295.51371,677.616967,0,96,15,73,0,2
3135,6158.846901,321.6,0,67,20,29,2,2
3136,8653.562027,89.921281,69704,72,25,92,0,2
3137,3776.320768,291.536748,20101,96,28,44,0,1
3138,4897.041423,331.2,24383,69,4,78,2,4
3139,14947.9173,480.0,22139,100,34,31,0,2
3140,9011.129467,499.663591,88708,112,6,71,0,9
3141,10083.48688,571.479602,11828,90,18,84,0,2
3142,2938.728161,384.0,0,80,2,49,1,1
3143,5639.941974,425.800112,73168,70,21,50,0,3
3144,2606.045519,409.459488,0,71,10,22,0,1
3145,52811.49112,873.6,0,182,8,70,0,2
3146,5226.286197,263.844471,76646,65,3,30,0,9
3147,8382.630118,561.6,19683,117,17,41,1,9
3148,14703.13246,819.576016,0,71,16,30,1,2
3149,18948.34795,595.2,0,124,13,70,0,2
3150,12265.60041,494.4,35693,103,8,63,0,2
3151,4529.976333,438.369382,0,65,7,67,0,7
3152,9220.013197,979.2,0,136,13,28,0,4
3153,4087.512572,748.8,24123,104,7,61,0,1
3154,9247.547393,346.265295,85654,116,5,55,0,4
3155,13024.13012,900.0,0,125,6,61,0,2
3156,25807.063,1027.2,71210,214,8,89,1,2
3157,6104.723142,219.879452,84822,76,5,13,0,5
3158,2725.356404,56.60333,36650,69,2,70,1,1
3159,3260.74476,432.0,0,90,8,33,0,1
3160,23740.12142,611.40108,28025,87,28,94,0,2
3161,7599.895827,465.6,52113,97,14,85,0,6
3162,32467.66151,731.970027,37675,104,23,18,0,2
3163,5633.949267,501.994635,37595,70,2,22,0,9
3164,5640.021911,336.0,41396,70,7,7,0,3
3165,8370.401649,433.608534,77512,104,2,5,0,6
3166,5170.450306,468.0,35334,65,29,31,0,4
3167,7521.194691,499.2,0,104,13,20,0,3
3168,12731.95161,504.0,40870,105,3,56,0,2
3169,5666.867962,189.907577,53907,71,1,52,0,9
3170,4436.806209,62.935952,77609,111,26,75,0,1
3171,17966.28765,504.0,0,70,15,44,0,2
3172,2436.005997,51.294615,87462,61,0,79,1,1
3173,6650.816974,398.4,99494,83,11,65,0,3
3174,2751.365822,288.295744,42585,69,16,44,0,1
3175,4362.931238,528.0,58842,110,6,74,0,1
3176,4014.453113,475.2,37384,99,9,17,0,1
3177,8459.053233,224.27582,92717,70,24,19,0,2
3178,2203.439795,518.715288,0,72,33,6,2,1
3179,9388.162927,343.340301,75264,78,24,92,0,2
3180,6791.215414,727.2,0,101,19,11,1,8
3181,23142.1509,564.947278,0,105,16,16,0,2
3182,3038.114641,241.077843,31532,79,1,26,0,1
3183,8879.790017,528.20086,52583,113,12,59,0,7
3184,21590.44235,40.287304,62477,183,7,75,0,2
3185,8457.461231,79.463916,26023,72,26,33,1,2
3186,4770.73904,307.2,28666,64,23,81,0,8
3187,4312.869599,297.6,21004,62,27,20,0,3
3188,6293.963716,388.8,45430,81,21,37,0,8
3189,7098.017093,579.467191,37511,185,14,93,2,1
3190,4395.885525,792.0,28719,110,0,17,0,1
3191,5564.735366,331.2,49833,69,5,74,0,7
3192,5321.108879,652.8,67431,136,28,17,1,1
3193,2867.312197,374.4,23376,78,19,18,0,1
3194,9414.119587,564.922034,20455,84,14,40,2,2
3195,7414.436023,1298.853615,62473,185,25,29,0,1
3196,5078.451231,123.945627,35289,65,34,94,0,3
3197,2773.455358,241.88878,73478,68,2,38,0,1
3198,8072.746442,51.662597,30584,68,10,37,0,2
3199,12280.76661,489.6,88340,102,16,1,0,2
3200,3136.432103,220.186677,49532,79,16,9,1,1
3201,5232.333113,1140.523821,0,154,26,85,0,1
3202,14722.22122,604.8,43982,126,20,68,1,2
3203,30118.6554,1053.300143,68906,187,12,61,0,2
3204,5970.995737,372.893812,64008,85,9,66,5,5
3205,8026.278333,475.2,87421,99,21,6,0,6
3206,3567.503755,660.430456,0,102,28,11,0,1
3207,8491.020256,227.225113,62076,71,25,82,0,2
3208,2545.220272,165.75305,26746,66,20,41,0,1
3209,8870.673845,290.70096,91580,73,14,52,0,2
3210,46770.94705,111.173021,64403,198,11,86,0,2
3211,9378.900706,560.154132,51425,119,32,66,0,3
3212,5645.513529,160.825045,44162,71,27,16,0,7
3213,8406.763319,339.017729,67128,105,33,90,0,4
3214,4655.209814,803.686321,30383,119,32,25,0,1
3215,6520.824777,489.594642,93721,80,22,62,0,6
3216,2989.963139,78.172321,79867,74,25,76,1,1
3217,32677.34284,491.151197,39393,121,11,61,0,2
3218,21112.53624,136.848554,0,81,12,59,0,2
3219,4270.034394,725.870693,0,122,27,2,0,1
3220,7911.626107,326.4,43916,68,10,59,2,2
3221,3944.231185,207.510821,33282,100,24,66,1,1
3222,23777.81427,87.080119,33032,86,33,77,1,2
3223,6842.580052,417.6,25259,87,18,8,0,9
3224,2521.161048,333.138214,19637,67,34,30,0,1
3225,3808.122147,451.2,94903,94,3,38,0,1
3226,15512.56424,638.4,39794,133,0,7,0,2
3227,6751.782327,410.946167,42433,85,28,47,0,5
3228,7405.420506,10.393016,22044,65,35,70,0,2
3229,7218.015592,276.590788,32312,61,29,31,3,2
3230,3362.551989,698.4,0,97,28,29,0,1
3231,5038.979968,936.0,72919,130,20,22,5,1
3232,8681.046339,541.217743,0,86,6,57,2,2
3233,13197.92893,326.4,0,68,19,2,3,2
3234,4595.457544,4.074222,76357,117,18,96,1,1
3235,5073.282126,600.0,57709,125,10,26,0,1
3236,4636.54647,316.8,26802,66,7,43,1,5
3237,8376.332294,75.330276,26448,105,7,42,0,3
3238,25997.74996,193.505325,62262,72,17,2,0,2
3239,4971.353586,155.412984,98784,124,7,36,1,1
3240,13270.9446,350.877502,28727,113,7,42,0,2
3241,5519.078475,132.208612,50406,70,20,23,0,9
3242,7942.174213,402.749918,41832,66,19,15,0,2
3243,5504.139033,350.4,0,73,18,45,0,5
3244,5140.11289,900.617364,0,138,22,18,0,1
3245,6583.205691,465.6,0,97,22,5,0,3
3246,7899.217251,475.2,40032,99,18,35,0,8
3247,7659.499583,99.697769,95701,98,24,8,3,3
3248,7055.962564,777.6,0,108,25,82,1,4
3249,7238.504049,393.645615,0,66,31,54,1,2
3250,3824.431298,61.693771,62530,95,35,28,0,1
3251,3870.356928,508.8,0,106,8,65,0,1
3252,16525.38067,499.2,24414,104,34,80,0,2
3253,2450.880954,217.945243,82695,62,10,39,0,1
3254,5666.69628,686.4,48156,143,9,20,0,1
3255,7298.583562,275.516438,74069,63,33,81,2,2
3256,8838.085637,133.425609,82664,114,24,10,3,9
3257,5375.657146,749.134686,0,80,13,57,1,4
3258,5598.00838,430.163277,51737,71,13,55,0,6
3259,16953.08411,234.771653,76797,71,22,2,0,2
3260,14002.75508,442.374873,61225,117,3,0,0,2
3261,2807.049427,187.854818,80915,70,17,66,0,1
3262,10529.01236,672.0,12688,140,5,96,0,3
3263,6057.07208,398.4,27681,83,13,62,0,9
3264,12904.94336,523.2,27778,109,30,14,0,2
3265,2471.528431,114.273025,95697,61,16,55,0,1
3266,5651.396772,396.035334,44634,71,16,99,1,9
3267,12885.78676,528.0,37050,110,4,75,1,2
3268,5551.394979,192.879457,56872,69,20,99,0,9
3269,5439.342442,590.4,0,82,12,40,0,6
3270,4454.104455,326.4,0,68,5,72,1,3
3271,5195.824739,326.4,69488,68,13,25,3,3
3272,4551.060479,446.4,0,62,25,98,0,3
3273,16570.09009,1012.8,23589,211,30,13,0,6
3274,8002.308333,513.6,0,107,3,65,0,3
3275,2743.553584,247.847239,95782,68,6,22,1,1
3276,8139.001346,508.8,24992,106,24,8,0,3
3277,10507.69496,516.088544,20043,92,13,9,0,2
3278,7218.085486,748.8,0,104,29,4,0,3
3279,4861.369008,292.8,36305,61,19,61,0,9
3280,5786.49398,395.386573,44784,73,32,35,0,4
3281,7707.806541,542.4,0,113,0,11,0,3
3282,4974.801539,467.803638,75644,65,5,68,3,9
3283,10626.80746,44.730323,27339,97,0,37,2,2
3284,7996.604028,316.8,43657,66,21,74,0,2
3285,27945.89465,684.0,0,95,32,69,0,2
3286,7498.290823,666.5271,31134,96,24,16,0,6
3287,2637.148672,351.403677,50512,67,19,16,0,1
3288,4882.493829,255.982609,80604,61,22,86,0,3
3289,5363.528173,272.445607,64604,67,18,71,1,8
3290,3548.397966,741.6,0,103,17,18,0,1
3291,4233.56878,508.8,95647,106,11,30,0,1
3292,11293.98192,499.2,0,104,19,32,0,2
3293,7258.992716,146.119178,60969,61,9,5,0,2
3294,2695.455483,547.2,0,76,33,84,0,1
3295,6063.19979,379.2,20676,79,28,27,0,7
3296,5258.251562,41.016038,37874,65,30,65,0,8
3297,12390.47778,316.8,14382,66,8,48,0,2
3298,3677.784051,662.4,32314,92,7,80,0,1
3299,6104.849081,338.144854,62455,77,27,85,1,5
3300,2991.423685,355.2,35605,74,0,95,0,1
3301,8034.520139,741.6,0,103,16,50,0,7
3302,9778.984109,986.4,0,137,7,15,0,3
3303,7284.262288,296.962938,10334,64,5,80,0,2
3304,2728.03759,331.2,44025,69,0,75,0,1
3305,7519.029686,334.626758,32397,190,14,95,0,1
3306,8183.592208,637.695945,24345,106,15,21,0,3
3307,4583.748377,764.592151,94804,115,13,79,4,1
3308,11638.89947,489.6,25370,102,10,77,0,2
3309,14455.86021,561.6,0,78,2,63,0,2
3310,8478.278069,1212.988796,53234,109,27,37,0,7
3311,3923.265453,912.581597,0,108,2,38,0,1
3312,5201.707743,336.0,0,70,2,49,0,9
3313,3857.947176,1032.204305,0,121,12,67,2,1
3314,3649.658983,456.0,19013,95,1,58,0,1
3315,2652.289648,490.690995,0,73,2,35,0,1
3316,7583.56435,737.442295,81568,186,0,73,0,1
3317,8535.108303,299.788806,53223,72,9,0,0,2
3318,4152.652599,885.6,0,123,33,13,0,1
3319,7166.343469,67.801384,59253,89,17,70,0,3
3320,5048.051359,604.8,34452,126,2,51,0,1
3321,4579.605586,566.4,40160,118,7,48,1,1
3322,4605.036646,302.4,22571,63,29,51,0,9
3323,4969.529102,297.6,62365,62,0,99,0,8
3324,2267.604038,292.8,0,61,3,67,0,1
3325,36229.40842,22.45383,22220,105,29,46,0,2
3326,8810.89555,155.708627,76266,110,24,88,1,3
3327,4656.488488,1548.310532,0,128,6,37,1,1
3328,4318.088108,230.109964,0,68,7,53,3,3
3329,5382.752045,45.215059,77552,68,33,76,1,7
3330,2953.617963,355.2,76474,74,4,79,2,1
3331,8051.56643,344.92729,57664,100,21,48,0,7
3332,6627.148927,498.335261,82377,83,28,19,0,7
3333,10148.41973,316.8,44856,66,24,71,1,2
3334,7628.749434,369.6,0,77,17,65,0,2
3335,2582.408525,201.455005,76731,64,2,68,0,1
3336,3265.156348,393.6,25820,82,10,69,0,1
3337,5996.065073,398.4,0,83,5,59,0,9
3338,5768.830622,109.296118,92509,71,16,43,0,8
3339,21480.81781,383.890867,15505,68,24,2,0,2
3340,2891.717971,518.686584,21979,73,7,86,0,1
3341,7381.914168,204.953947,54878,96,5,11,3,9
3342,5308.617246,652.8,40178,136,7,13,0,1
3343,2912.59798,40.752864,65436,73,14,55,0,1
3344,11814.47532,763.2,0,106,1,38,0,2
3345,4726.963307,307.2,0,64,10,16,0,6
3346,5073.282126,600.0,57709,125,10,26,0,1
3347,3096.511217,379.2,21604,79,14,28,0,1
3348,7891.584409,453.909559,28422,68,5,63,1,2
3349,19454.40847,570.847354,59853,124,18,79,0,2
3350,22332.43946,484.013411,49078,97,10,3,0,2
3351,4598.235733,738.840818,51523,116,11,20,0,1
3352,8215.388242,601.021286,0,110,10,32,0,7
3353,4903.152748,475.2,0,66,22,1,1,3
3354,24186.88247,489.6,32989,102,25,12,0,2
3355,2419.306466,336.0,0,70,12,29,1,1
3356,2491.317024,67.530904,36631,62,30,77,0,1
3357,9657.579498,628.8,0,131,34,61,0,9
3358,2621.116054,144.987956,26477,66,18,37,0,1
3359,4944.088762,93.891207,53607,61,4,18,0,9
3360,5206.761563,340.8,21594,71,16,23,3,3
3361,6109.135438,612.0,0,85,25,24,0,6
3362,2601.468833,312.0,80584,65,33,17,0,1
3363,5849.486464,350.4,67511,73,3,5,0,8
3364,16301.9676,574.024018,19614,85,21,32,0,2
3365,26462.75908,511.320391,0,82,15,88,2,2
3366,26199.52707,358.643521,20346,74,13,57,0,2
3367,6470.535463,183.104441,48638,82,16,29,0,3
3368,9501.005425,472.391125,46855,119,13,94,0,9
3369,10970.13221,599.811172,38873,92,6,33,0,2
3370,2435.619979,297.6,25703,62,4,64,0,1
3371,4362.931238,528.0,58842,110,6,74,0,1
3372,19231.77266,51.902587,99772,158,10,38,0,2
3373,8382.630118,561.6,19683,117,17,41,1,9
3374,4434.411172,125.933005,34549,111,8,78,0,1
3375,2372.155492,355.820799,19030,62,7,22,0,1
3376,3611.183505,441.6,63329,92,33,87,0,1
3377,3034.797717,254.984946,79253,76,23,7,0,1
3378,9095.049868,556.8,37937,116,11,42,0,5
3379,4884.15708,179.14181,21766,62,29,65,0,3
3380,5681.307056,466.371705,67132,71,34,71,0,6
3381,2458.562965,511.2,0,71,21,8,1,1
3382,9357.737821,56.731578,33060,117,19,91,0,3
3383,2759.978287,331.2,92296,69,4,65,0,1
3384,9635.58373,423.785148,90334,119,4,46,0,9
3385,8346.019875,878.413622,40105,104,21,26,0,3
3386,8370.56545,553.553427,33409,105,4,17,0,7
3387,12689.42804,1163.669865,0,117,4,89,1,2
3388,2538.62632,340.8,18608,71,13,24,0,1
3389,4732.219556,292.8,55385,61,7,22,0,3
3390,8246.830811,499.2,62588,104,21,22,0,3
3391,2548.393565,316.8,22050,66,9,47,0,1
3392,4929.549699,351.270869,25632,63,27,52,0,7
3393,3289.120863,227.221652,40097,92,23,35,4,1
3394,2771.045031,18.918935,50071,71,3,32,0,1
3395,6899.709949,301.011106,37308,86,19,69,0,9
3396,5112.306584,741.300032,44743,137,16,55,4,1
3397,4109.793608,316.227946,86657,103,22,51,0,1
3398,27440.61101,863.413385,84306,137,16,37,0,2
3399,20957.60504,566.4,0,118,29,45,0,2
3400,2548.842787,312.0,47346,65,6,35,0,1
3401,2714.654446,374.108319,88545,68,25,33,0,1
3402,5790.462518,350.4,52443,73,0,47,1,4
3403,7627.31479,152.779038,36084,99,3,9,1,7
3404,7903.993374,67.504452,35406,69,13,15,4,2
3405,5293.717318,712.126586,0,74,14,43,0,4
3406,3673.990748,363.613596,41185,99,20,6,4,1
3407,21592.10096,929.554445,51204,181,28,23,0,2
3408,2452.059049,302.4,30216,63,18,74,0,1
3409,7255.714453,451.2,10710,94,12,33,0,7
3410,7412.962014,806.4,0,112,32,74,0,5
3411,9048.983447,571.2,0,119,9,8,0,3
3412,4270.034394,725.870693,0,122,27,2,0,1
3413,4929.549699,351.270869,25632,63,27,52,0,7
3414,3539.97159,1158.858027,0,99,13,87,0,1
3415,5568.889245,250.423844,53295,70,12,97,0,8
3416,9817.026936,1000.8,0,139,9,22,0,6
3417,2542.845763,307.2,37072,64,1,1,0,1
3418,10484.91535,49.451117,61108,89,22,93,0,2
3419,6310.400194,568.8,79880,79,22,68,1,7
3420,8106.221539,633.439417,81580,101,2,56,0,6
3421,3398.007367,611.844584,0,92,7,75,0,1
3422,16301.9676,574.024018,19614,85,21,32,0,2
3423,2722.408776,292.135884,58620,68,8,60,0,1
3424,15789.65496,1526.4,0,212,28,51,0,4
3425,4904.894731,667.2,12902,139,3,51,0,1
3426,3785.754787,679.392372,26318,96,23,29,0,1
3427,4200.818894,373.454457,20263,63,31,2,0,7
3428,3619.060986,310.842085,0,98,27,47,0,1
3429,4880.713626,282.500791,52819,124,16,89,0,1
3430,12687.15484,307.2,63918,64,4,14,0,2
3431,4848.90183,316.8,0,66,11,60,0,3
3432,4334.064096,590.4,23904,123,1,67,3,1
3433,6677.418103,251.63901,0,97,10,77,1,9
3434,8973.110905,424.424732,69736,111,11,7,0,3
3435,7109.296548,645.921338,69700,181,9,49,0,1
3436,10208.92761,619.2,35482,129,21,59,0,3
3437,2719.506996,345.6,14030,72,11,3,0,1
3438,4465.604359,339.048157,50909,112,11,39,0,1
3439,5593.434009,331.2,96406,69,16,64,0,8
3440,6768.997027,408.0,77001,85,4,58,0,3
3441,2454.589361,518.4,0,72,25,4,0,1
3442,2576.380679,321.6,24732,67,4,49,0,1
3443,4282.947971,166.937747,40864,109,16,70,1,1
3444,5845.426201,516.421124,43145,73,1,0,0,6
3445,10484.91535,49.451117,61108,89,22,93,0,2
3446,5509.377781,336.0,34236,70,3,87,0,8
3447,3011.344686,374.4,39010,78,27,99,2,1
3448,2698.355517,331.2,88867,69,6,2,1,1
3449,6105.801637,395.740207,0,84,0,57,0,5
3450,8558.038795,804.130779,13908,116,12,74,2,8
3451,5568.947534,407.440238,0,79,21,53,1,7
3452,11042.29006,415.803174,0,64,14,91,0,2
3453,23594.6802,86.461582,76358,66,25,3,0,2
3454,4726.869327,839.348464,13037,124,28,49,0,1
3455,6054.488387,48.780064,17200,83,5,62,4,8
3456,9654.523307,502.580472,67772,82,29,27,0,2
3457,47155.62558,630.888663,39891,133,12,31,0,2
3458,4530.385427,425.423198,52957,112,14,92,0,1
3459,7276.340609,777.6,0,108,11,84,2,3
3460,3861.486269,281.110788,93272,95,3,54,0,1
3461,7054.776317,1490.4,0,207,32,96,0,1
3462,15167.04402,518.78464,40467,197,1,84,3,3
3463,7126.471703,297.6,30895,62,10,35,0,2
3464,2034.993043,446.4,0,62,29,59,2,1
3465,30718.8124,243.467617,90607,109,1,48,0,2
3466,4221.312544,614.081483,0,62,12,68,0,3
3467,9701.027271,344.767795,45668,80,7,55,0,2
3468,4502.867562,1486.410662,0,129,10,11,0,1
3469,11009.13049,1358.4,51643,283,16,43,0,1
3470,2713.560376,299.635989,0,74,35,77,0,1
3471,22103.5072,489.6,0,102,35,48,0,2
3472,5633.531703,22.193348,90289,71,9,10,1,3
3473,4237.370769,566.4,29465,118,24,49,1,1
3474,2858.287371,151.381353,81893,73,20,70,3,1
3475,9366.816281,1152.0,60613,240,3,52,0,1
3476,9152.489511,137.611531,60423,114,23,44,0,9
3477,5406.876611,340.8,27166,71,29,51,0,5
3478,7086.176012,1644.690622,0,196,10,38,0,1
3479,17288.55405,758.4,0,158,3,10,0,2
3480,2472.253893,292.8,62006,61,31,96,0,1
3481,2432.169223,764.201478,0,69,2,50,0,1
3482,25464.82059,465.6,13663,97,1,66,0,2
3483,2229.361773,292.8,0,61,27,57,0,1
3484,2507.884662,178.762806,97673,63,21,49,0,1
3485,9500.08167,553.50361,96276,117,33,81,0,6
3486,2935.988346,350.4,73847,73,34,51,1,1
3487,5493.02213,566.199335,24976,72,2,60,1,3
3488,5386.325174,349.431986,33716,68,18,67,1,3
3489,4384.854616,842.4,23480,117,6,89,0,1
3490,5789.8509,259.591385,77221,71,2,49,0,7
3491,5678.050167,364.8,0,76,8,44,0,3
3492,4944.240345,292.8,40463,61,17,21,0,6
3493,7507.455372,231.201886,60920,64,10,61,0,2
3494,5332.462694,309.577946,68931,66,32,30,0,7
3495,5475.337618,267.214383,88251,68,3,2,0,3
3496,2274.647023,468.0,0,65,21,40,0,1
3497,6005.214792,364.8,26876,76,17,72,0,8
3498,18321.41903,199.79727,88592,76,19,1,0,2
3499,8078.53085,547.2,0,114,1,39,1,5
3500,3664.22055,642.773149,0,103,8,75,0,1
3501,2960.029328,590.4,0,82,0,28,0,1
3502,2496.167004,307.2,49136,64,7,95,0,1
3503,4650.68277,722.877299,0,68,17,66,0,3
3504,14002.37819,561.6,67627,117,5,43,0,2
3505,7462.926263,7.345946,70263,93,30,66,0,5
3506,3653.703458,478.751065,74126,90,14,76,0,1
3507,5638.543833,277.585067,74286,70,27,0,0,3
3508,4475.05212,324.812083,97949,112,9,13,3,1
3509,2719.853023,336.0,41005,70,22,37,0,1
3510,4542.405346,571.2,29875,119,9,36,1,1
3511,12875.59874,754.115474,26121,119,12,51,0,2
3512,2300.691547,302.4,25905,63,21,12,0,1
3513,8364.559003,106.737787,72117,70,1,98,0,2
3514,14024.35839,256.43803,81872,115,10,55,0,2
3515,27789.69235,395.729716,33806,89,32,59,0,2
3516,3588.926491,763.2,0,106,20,51,0,1
3517,4386.277558,321.6,10621,67,28,22,0,5
3518,6647.846187,312.0,0,65,34,27,0,2
3519,6753.428413,77.523904,44213,85,15,58,0,3
3520,4762.823136,366.212945,0,65,10,11,0,3
3521,4904.894731,667.2,12902,139,3,51,0,1
3522,4764.861739,383.797363,78757,119,8,56,3,1
3523,3567.503755,660.430456,0,102,28,11,0,1
3524,3903.802262,190.509609,51833,99,1,18,0,1
3525,10442.43404,28.649762,30786,90,3,5,0,2
3526,2498.963061,297.6,76792,62,12,27,0,1
3527,2862.563059,340.8,76356,71,4,61,2,1
3528,5989.773931,739.2,66839,154,33,24,0,1
3529,7143.035873,527.539078,59789,90,9,81,0,3
3530,2549.786069,91.146661,72217,64,13,15,0,1
3531,12047.775,284.667612,43324,101,8,17,0,2
3532,20461.1545,421.111226,87502,102,20,28,0,2
3533,2781.589027,532.8,0,74,8,13,0,1
3534,4834.710493,316.8,38713,66,31,69,4,6
3535,7610.540153,316.8,51878,66,10,16,1,2
3536,2159.251473,292.8,0,61,9,39,0,1
3537,8420.43119,797.595611,28617,112,20,57,0,9
3538,13530.02906,180.555113,75037,85,5,27,2,2
3539,8798.312515,536.00374,24550,111,12,6,0,9
3540,4595.043966,460.8,0,64,16,62,0,6
3541,6545.802896,455.714395,55366,86,11,54,2,4
3542,5443.761524,331.2,41449,69,16,96,1,3
3543,7957.630101,430.29174,51125,67,3,67,0,2
3544,2444.741307,244.587596,0,71,8,59,1,1
3545,8590.334983,68.179721,63110,72,23,84,0,2
3546,2730.3538,202.938048,63401,68,1,18,0,1
3547,2925.726685,400.294003,30752,73,2,37,0,1
3548,5331.737284,417.781693,60986,67,30,32,0,5
3549,11320.82704,245.968629,41692,101,21,15,1,2
3550,5130.823951,268.1726,12940,68,7,36,0,3
3551,7919.832069,336.0,0,70,13,18,0,2
3552,2619.337376,225.578841,78618,66,7,56,0,1
3553,9591.232645,507.799325,54538,119,32,63,0,6
3554,4196.652176,774.737185,0,64,35,75,1,7
3555,7887.964945,183.293091,76590,65,0,91,0,2
3556,8676.698631,202.81373,76214,72,7,48,0,2
3557,6383.611136,2327.166394,0,196,13,74,2,1
3558,6568.75877,398.4,25876,83,29,46,0,3
3559,3644.833554,432.0,82477,90,1,69,0,1
3560,3910.697956,470.4,58713,98,8,4,0,1
3561,18704.85055,1261.672708,64929,240,13,11,3,8
3562,24337.38181,612.0,0,85,5,15,1,2
3563,12547.42888,504.0,32857,105,24,15,0,2
3564,4582.685265,292.8,19065,61,28,29,0,7
3565,2864.093984,825.29011,0,83,17,30,0,1
3566,30850.58677,552.0,25503,115,12,59,0,2
3567,7366.093547,398.100233,30250,93,1,98,0,6
3568,4224.832303,453.6,0,63,9,88,0,8
3569,8256.2978,159.383042,62902,69,14,94,0,2
3570,7498.824515,316.8,0,66,5,17,0,2
